"","Cod_setor","Cod_Grandes Regiões","Nome_Grande_Regiao","Cod_UF","Nome_da_UF","Cod_meso","Nome_da_meso","Cod_micro","Nome_da_micro","Cod_RM","Nome_da_RM","Cod_municipio","Nome_do_municipio","Cod_distrito","Nome_do_distrito","Cod_subdistrito","Nome_do_subdistrito","Cod_bairro","Nome_do_bairro","Situacao_setor.x","Tipo_setor","V001.x","V002.x","V003.x","V004.x","V005.x","V006.x","V007.x","V008.x","V009.x","V010.x","V011.x","V012.x","X34","Situacao_setor.y","V001.y","V002.y","V003.y","V004.y","V005.y","V006.y","V007.y","V008.y","V009.y","V010.y","V011.y","V012.y","V013","V014","V015","V016","V017","V018","V019","V020","V021","V022","V023","V024","V025","V026","V027","V028","V029","V030","V031","V032","V033","V034","V035","V036","V037","V038","V039","V040","V041","V042","V043","V044","V045","V046","V047","V048","V049","V050","V051","V052","V053","V054","V055","V056","V057","V058","V059","V060","V061","V062","V063","V064","V065","V066","V067","V068","V069","V070","V071","V072","V073","V074","V075","V076","V077","V078","V079","V080","V081","V082","V083","V084","V085","V086","V087","V088","V089","V090","V091","V092","V093","V094","V095","V096","V097","V098","V099","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","X244","Mulheres","Homens","Responsavel"
"79",251370305000079,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,272,1003,3.69,2.61,426.15,230792.45,506.17,233638.62,263.23,135636.42,429.65,149916.3,NA,1,272,272,"263","9","0","213","1","44","0","12","2","177","41","0","54","269","0","2","264","0","0","3","3","254","228","24","1","0","0","0","0","1","0","18","263","263","0","0","0","9","0","0","271","271","0","1","235","17","19","21","53","49","68","45","25","8","1","2","0","20","16","31","30","34","28","12","8","13","2","0","0","1","0","0","29","16","8","2","0","0","22","19","34","17","13","3","8","13","9","10","1","0","0","9","2","0","0","1","0","210","1","40","0","10","2","170","39","0","54","260","0","2","255","0","0","3","3","248","222","24","1","1","15","255","255","0","0","0","8","0","0","262","262","0","1","232","11","19","3","0","4","0","2","0","7","2","0","0","9","0","0","9","0","0","0","0","6","6","0","0","0","3","8","8","0","0","0","1","0","0","9","9","0","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","39","0","51","260","0","2","255","0","0","3","3","248","4","2","0","3","9","0","0","9","0","0","0","0",NA,161,214,"Homens"
"80",251370305000080,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,334,1107,3.31,2.11,468.15,81528.4,537.32,56318.9,269.06,89465.39,477.72,59109.31,NA,1,334,334,"323","8","3","268","1","61","0","3","1","271","26","0","37","333","8","2","323","0","0","0","1","330","280","44","6","0","0","0","0","0","0","4","334","334","0","0","0","0","0","0","334","334","0","0","306","27","1","26","87","82","70","41","21","6","1","0","0","39","11","46","55","42","25","13","4","10","1","0","0","0","0","0","45","23","7","6","0","0","41","27","28","16","8","3","16","26","9","6","1","0","0","15","4","3","1","0","0","267","1","51","0","3","1","267","21","0","35","322","8","2","312","0","0","0","1","319","269","44","6","0","4","323","323","0","0","0","0","0","0","323","323","0","0","300","22","1","0","0","8","0","0","0","3","4","0","1","8","0","0","8","0","0","0","0","8","8","0","0","0","0","8","8","0","0","0","0","0","0","8","8","0","0","3","5","0","1","0","2","0","0","0","1","1","0","1","3","0","0","3","0","0","0","0","3","3","0","0","0","0","3","3","0","0","0","0","0","0","3","3","0","0","3","0","0","271","26","0","37","333","8","2","323","0","0","0","1","330","0","0","0","0","0","0","0","0","0","0","0","0",NA,204,277,"Homens"
"81",251370305000081,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,241,815,3.38,2.67,493.59,193198.62,548.18,184600.67,294.18,135006.12,472.21,132636.31,NA,1,242,241,"240","1","0","194","1","41","0","5","0","223","14","0","4","241","0","20","221","0","0","0","0","241","215","26","0","0","0","0","0","0","0","0","241","241","0","0","0","0","0","0","241","241","0","0","227","14","0","27","47","68","42","35","16","2","2","0","2","21","13","26","42","28","26","11","3","11","1","1","0","0","0","0","25","18","9","3","1","0","21","26","14","9","5","3","16","18","8","4","1","1","0","3","1","1","0","0","0","194","1","40","0","5","0","222","14","0","4","240","0","20","220","0","0","0","0","240","214","26","0","0","0","240","240","0","0","0","0","0","0","240","240","0","0","227","13","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","223","14","0","4","241","0","20","221","0","0","0","0","241","0","0","0","0","0","0","0","0","0","0","0","0",NA,131,205,"Homens"
"82",251370305000082,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,280,990,3.54,2.67,456.11,152432.42,596.78,115321.98,271.42,113818.63,546.85,78612.07,NA,1,280,280,"276","4","0","220","1","45","1","13","0","275","3","0","2","280","27","1","250","0","0","2","0","278","247","29","1","1","0","0","0","0","0","2","280","280","0","0","0","0","0","0","280","280","0","0","279","0","1","24","52","73","64","39","15","6","5","1","1","19","18","29","38","36","17","4","9","14","3","1","0","0","0","0","26","18","7","4","0","0","23","35","28","22","11","4","10","18","12","4","5","0","0","5","2","0","2","0","0","220","1","41","1","13","0","271","3","0","2","276","27","1","246","0","0","2","0","274","243","29","1","1","2","276","276","0","0","0","0","0","0","276","276","0","0","275","0","1","0","0","4","0","0","0","4","0","0","0","4","0","0","4","0","0","0","0","4","4","0","0","0","0","4","4","0","0","0","0","0","0","4","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","275","3","0","2","280","27","1","250","0","0","2","0","278","0","0","0","0","0","0","0","0","0","0","0","0",NA,181,206,"Homens"
"83",251370305000083,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,171,564,3.3,2.34,498.36,93676.68,553.38,73442.73,276.95,99214.18,504.05,65968.25,NA,1,171,171,"166","5","0","130","0","33","0","8","0","158","11","0","2","171","3","4","164","0","0","0","0","171","148","21","2","0","0","0","0","0","0","0","171","171","0","0","0","0","0","0","171","171","0","0","159","9","3","19","32","55","31","21","8","2","2","1","0","15","13","19","28","19","13","8","2","12","1","0","0","0","0","0","18","14","6","2","0","0","13","27","12","8","0","3","7","10","7","1","0","0","0","3","2","3","0","0","0","130","0","28","0","8","0","158","6","0","2","166","3","4","159","0","0","0","0","166","143","21","2","0","0","166","166","0","0","0","0","0","0","166","166","0","0","154","9","3","0","0","5","0","0","0","0","5","0","0","5","0","0","5","0","0","0","0","5","5","0","0","0","0","5","5","0","0","0","0","0","0","5","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","158","11","0","2","171","3","4","164","0","0","0","0","171","0","0","0","0","0","0","0","0","0","0","0","0",NA,96,142,"Homens"
"84",251370305000084,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,324,1096,3.38,2.53,457.89,177088.49,539.47,164583.05,288.88,162760.58,506.54,175168.4,NA,1,324,324,"322","1","1","259","4","57","0","3","1","311","6","0","7","324","0","1","323","0","0","0","0","324","286","36","1","1","0","0","0","0","0","0","324","324","0","0","0","0","0","0","324","322","2","0","308","13","1","26","76","83","74","41","14","4","3","1","2","35","14","33","48","52","23","9","4","13","0","1","0","0","0","0","33","22","6","0","0","0","43","35","22","18","5","6","13","27","16","6","3","0","0","16","5","0","1","0","0","259","4","55","0","3","1","309","6","0","7","322","0","1","321","0","0","0","0","322","285","36","0","1","0","322","322","0","0","0","0","0","0","322","320","2","0","307","12","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","0","311","6","0","7","324","0","1","323","0","0","0","0","324","0","0","0","0","0","0","0","0","0","0","0","0",NA,216,244,"Homens"
"85",251370305000085,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,306,1141,3.73,3.37,287.22,106868.69,416.54,101092.59,215.71,78302.47,414.22,68114.23,NA,1,307,306,"306","0","0","254","2","40","4","6","0","233","38","0","35","295","5","7","277","0","0","6","11","291","252","32","4","3","0","0","0","0","0","15","267","267","0","19","1","19","0","0","306","306","0","0","263","13","30","22","66","61","70","38","31","6","7","4","1","19","18","26","24","20","15","14","9","14","3","1","0","0","0","0","23","7","4","1","0","0","40","37","50","23","17","9","8","33","12","11","2","1","1","7","2","2","0","0","0","254","2","40","4","6","0","233","38","0","35","295","5","7","277","0","0","6","11","291","252","32","4","3","15","267","267","0","19","1","19","0","0","306","306","0","0","263","13","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","217","26","0","24","263","5","6","251","0","0","1","4","263","16","12","0","11","32","0","1","26","0","0","5","7",NA,255,161,"Mulheres"
"86",251370305000086,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,5,16,3.2,1.2,183,64445,457.5,6612.5,173.23,51081.53,375.33,31568.67,NA,1,5,5,"5","0","0","0","1","2","2","0","0","0","5","0","0","5","0","2","3","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","2","0","2","2","0","1","0","0","5","5","0","0","4","1","0","0","2","0","3","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","5","0","0","5","0","2","3","0","0","0","0","5","5","0","0","0","0","2","0","2","2","0","1","0","0","5","5","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","1","1","0","0","0","0","2","0","3","0","0","3","0","1","2","0","0","0","0",NA,1,6,"Homens"
"87",251370305000087,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,290,1036,3.57,3.45,592.42,303172.29,638.67,297280.31,346.59,206069.5,534.91,217323.68,NA,1,291,290,"283","7","0","180","4","52","1","52","1","287","0","0","3","288","11","7","269","0","0","1","2","282","250","26","5","1","0","0","0","0","0","8","264","264","0","0","0","26","0","0","288","287","1","2","242","23","22","28","51","78","68","35","12","8","4","1","5","26","19","27","49","50","22","8","9","15","3","1","0","0","0","0","24","15","17","4","0","0","24","29","18","13","4","9","13","12","11","1","1","0","0","12","1","0","0","0","0","180","4","47","1","50","1","280","0","0","3","281","10","7","263","0","0","1","2","278","246","26","5","1","5","258","258","0","0","0","25","0","0","281","280","1","2","241","21","18","0","0","5","0","2","0","7","0","0","0","7","1","0","6","0","0","0","0","4","4","0","0","0","3","6","6","0","0","0","1","0","0","7","7","0","0","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","261","0","0","3","262","11","7","243","0","0","1","2","256","26","0","0","0","26","0","0","26","0","0","0","0",NA,148,244,"Homens"
"88",251370305000088,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,209,773,3.7,2.87,539.83,333546.53,581.57,335069.46,270.38,244789.05,529.19,342440.19,NA,1,209,209,"209","0","0","146","9","41","1","12","0","200","6","0","3","206","2","32","170","1","0","1","3","204","178","24","1","0","1","0","0","0","0","5","197","109","88","0","0","12","0","0","208","206","2","1","198","7","1","16","34","50","59","22","13","7","7","0","1","12","11","22","33","45","13","7","12","9","1","1","0","0","0","0","21","6","11","1","0","0","12","17","14","9","6","3","7","8","6","2","2","0","0","4","0","0","1","0","0","146","9","41","1","12","0","200","6","0","3","206","2","32","170","1","0","1","3","204","178","24","1","1","5","197","109","88","0","0","12","0","0","208","206","2","1","198","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","189","6","0","2","195","2","31","160","1","0","1","2","193","11","0","0","1","11","0","1","10","0","0","0","1",NA,91,182,"Homens"
"89",251370305000089,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,228,816,3.58,4.65,476.05,246372.43,526.89,245894.17,236.86,137811.38,451.98,165810.99,NA,1,391,228,"219","8","1","164","13","32","9","9","1","171","16","0","41","216","3","1","210","1","0","1","12","206","189","17","0","0","0","0","0","0","0","22","66","66","0","7","0","155","0","0","224","224","0","4","183","17","24","21","50","52","53","31","8","3","5","1","4","20","12","27","36","31","14","6","6","11","0","0","1","0","0","0","27","16","9","1","1","0","23","16","22","17","2","7","10","18","7","10","0","0","0","5","4","1","0","0","0","163","7","30","9","9","1","162","16","0","41","207","3","1","201","1","0","1","12","197","181","16","0","0","22","65","65","0","7","0","147","0","0","215","215","0","4","178","17","20","0","6","2","0","0","0","8","0","0","0","8","0","0","8","0","0","0","0","8","8","0","0","0","0","0","0","0","0","0","8","0","0","8","8","0","0","4","0","4","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","59","4","0","3","66","3","1","62","0","0","0","0","61","112","12","0","38","150","0","0","148","1","0","1","12",NA,142,186,"Homens"
"90",251370305000090,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,160,595,3.72,3.86,354.62,83746.33,405.28,75117.11,198.21,78830.75,374.3,82971.25,NA,1,160,160,"159","0","0","138","1","17","0","2","2","123","23","0","14","160","3","10","144","0","0","3","0","157","142","12","3","0","0","0","0","0","0","3","126","126","0","7","5","22","0","0","160","158","2","0","137","4","17","17","26","42","32","13","18","5","3","2","2","9","9","17","20","17","7","12","5","9","0","0","0","0","0","0","17","15","1","0","0","0","9","22","15","6","6","7","8","9","9","4","0","0","1","0","1","0","0","0","0","137","1","17","0","2","2","122","23","0","14","159","3","10","143","0","0","3","0","157","142","12","3","0","2","125","125","0","7","5","22","0","0","159","157","2","0","136","4","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113","2","0","11","126","3","9","114","0","0","0","0","124","10","21","0","3","34","0","1","30","0","0","3","0",NA,97,120,"Homens"
"91",251370305000091,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,24,76,3.17,2.32,628.08,281818.17,793.37,221683.91,423.9,304081.89,760.53,289102.8,NA,1,24,24,"24","0","0","15","3","5","0","1","0","24","0","0","0","24","0","5","19","0","0","0","0","24","16","8","0","0","0","0","0","0","0","0","24","24","0","0","0","0","0","0","24","24","0","0","22","0","2","3","4","11","1","3","1","1","0","0","0","1","2","2","10","0","3","0","0","2","0","0","0","0","0","0","2","6","0","1","0","0","2","1","1","0","1","1","1","2","1","0","0","0","0","0","0","0","0","0","0","15","3","5","0","1","0","24","0","0","0","24","0","5","19","0","0","0","0","24","16","8","0","0","0","24","24","0","0","0","0","0","0","24","24","0","0","22","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","24","0","5","19","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0",NA,10,26,"Homens"
"92",251370305000092,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",1,0,203,702,3.46,2.18,595.06,390458.89,759.73,373297.46,404.28,265928.15,688.33,257227.68,NA,1,203,203,"200","3","0","152","9","29","1","12","0","201","2","0","0","203","3","33","167","0","0","0","0","200","110","68","18","4","0","0","0","0","0","3","193","192","1","0","0","10","0","0","203","203","0","0","185","18","0","8","49","54","57","16","13","4","0","1","1","12","6","21","22","31","6","6","2","4","2","0","0","0","0","0","19","9","4","1","1","0","28","32","26","10","7","4","4","21","15","8","0","1","0","7","0","0","1","0","0","152","9","26","1","12","0","198","2","0","0","200","3","33","164","0","0","0","0","200","110","68","18","4","0","190","189","1","0","0","10","0","0","200","200","0","0","185","15","0","0","0","3","0","0","0","3","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","3","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191","2","0","0","193","3","32","158","0","0","0","0","190","10","0","0","0","10","0","1","9","0","0","0","0",NA,164,128,"Mulheres"
"93",251370305000093,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",8,0,103,370,3.59,3.3,510.02,182425.61,625.38,151171.56,264.36,141408.9,588.36,123956.72,NA,8,103,103,"103","0","0","38","0","5","58","1","1","8","63","0","32","102","1","4","96","0","0","1","1","100","91","6","2","1","0","0","0","0","0","3","2","2","0","101","0","0","0","0","102","102","0","1","89","9","4","11","21","25","14","17","8","5","1","0","1","1","15","20","22","13","17","7","5","11","3","1","0","0","0","0","17","13","3","1","0","0","1","3","1","0","1","2","0","0","2","0","0","0","0","1","0","0","0","0","0","38","0","5","58","1","1","8","63","0","32","102","1","4","96","0","0","1","1","100","91","6","2","1","3","2","2","0","101","0","0","0","0","102","102","0","1","89","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","2","0","0","0","0","2","6","63","0","32","100","1","4","94","0","0","1","1",NA,11,133,"Homens"
"94",251370305000094,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",8,0,109,505,4.63,3.42,454.89,97024.52,533.15,71720.13,244.17,93790.88,503.46,62700.3,NA,8,109,109,"109","0","0","0","0","0","109","0","0","102","2","0","5","108","0","1","107","0","0","0","1","44","42","2","0","0","0","0","0","0","0","65","0","0","0","39","2","68","0","0","109","109","0","0","109","0","0","3","9","16","30","17","21","4","7","0","2","2","2","6","11","21","12","9","8","2","0","0","0","0","0","0","6","4","4","1","0","0","3","5","9","5","12","5","1","3","2","2","0","0","0","0","0","1","0","0","0","0","0","0","109","0","0","102","2","0","5","108","0","1","107","0","0","0","1","44","42","2","0","0","65","0","0","0","39","2","68","0","0","109","109","0","0","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","2","0","5","108","0","1","107","0","0","0","1",NA,48,84,"Homens"
"95",251370305000095,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",8,0,140,574,4.1,3.46,665.43,345680.66,711.15,336851.28,317.46,195593.85,594.31,201659.29,NA,8,140,140,"139","1","0","31","0","2","104","3","0","12","32","0","96","134","0","0","99","9","2","24","6","129","115","13","1","0","0","0","0","0","0","11","19","14","5","35","3","83","0","0","139","139","0","1","124","4","11","8","17","34","28","24","17","7","2","0","3","6","6","12","30","24","18","14","8","4","2","0","0","0","0","0","10","12","6","4","0","0","5","4","4","6","3","4","4","4","1","1","2","0","0","1","0","0","1","0","0","31","0","2","103","3","0","11","32","0","96","133","0","0","98","9","2","24","6","128","114","13","1","0","11","19","14","5","35","3","82","0","0","138","138","0","1","123","4","11","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","8","0","5","19","0","0","15","2","0","2","0","19","6","24","0","91","115","0","0","84","7","2","22","6",NA,40,144,"Homens"
"96",251370305000096,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",8,0,102,440,4.31,5.07,454.21,123065.85,520.55,106317.82,257.25,104228.09,457.04,93810.86,NA,8,102,102,"102","0","0","2","0","0","100","0","0","0","10","1","91","78","0","2","67","7","0","2","24","67","64","3","0","0","0","0","0","0","0","35","0","0","0","100","0","2","0","0","102","102","0","0","88","2","12","7","14","17","23","18","9","6","4","2","2","4","5","8","14","17","13","6","10","5","0","0","0","0","0","0","8","8","3","1","0","0","6","3","6","5","3","4","2","5","0","2","0","0","0","1","1","0","0","0","0","2","0","0","100","0","0","0","10","1","91","78","0","2","67","7","0","2","24","67","64","3","0","0","35","0","0","0","100","0","2","0","0","102","102","0","0","88","2","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1","91","78","0","2","67","7","0","2","24",NA,38,93,"Homens"
"97",251370305000097,2,"Região Nordeste",25,"Paraiba",2504,"Mata Paraibana",25022,"João Pessoa","10","RM João Pessoa",2513703,"SANTA RITA",251370305,"SANTA RITA",25137030500,"SANTA RITA",2513703000,"SANTA RITA (todos os setores)",8,0,84,354,4.21,6.12,432.02,343608.05,576.03,375700.32,288.55,194172.78,548.24,226785.87,NA,8,84,84,"84","0","0","64","0","1","18","1","0","0","18","0","66","84","0","1","53","30","0","0","0","84","79","1","1","0","1","1","1","0","0","0","0","0","0","73","7","2","0","2","83","83","0","1","39","6","38","11","11","16","13","11","9","5","1","3","4","5","10","2","6","8","5","2","4","9","1","0","0","0","0","0","1","2","3","0","0","0","9","10","5","6","7","9","2","7","3","0","0","1","0","2","1","0","0","0","0","64","0","1","18","1","0","0","18","0","66","84","0","1","53","30","0","0","0","84","79","1","1","3","0","0","0","0","73","7","2","0","2","83","83","0","1","39","6","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","66","84","0","1","53","30","0","0","0",NA,62,43,"Mulheres"
